id,site,observer,date,day,month,year,date_format,juldate,start_time,timeformat,time_interval,species,species_format,dist1,dist2,dist3,dist4,dist5,total,detection,detection_format,temp,sky,wind,x,y,accuracy,location_notes,general_notes,,
gomekarmd1-211-2013-5,gomekarmd1,CM,7/30/2013,30,7,2013,7/30/2013,211,7:35:00,735,5,NOCA,noca,.,.,1,.,.,1,A,a,61,0,0,,,,,,,
gomekarmd1-211-2013-5,gomekarmd1,CM,7/30/2013,30,7,2013,7/30/2013,211,7:35:00,735,5,AMRO,amro,.,1,.,.,.,1,V,v,61,0,0,,,,,,,
gomekarmd1-211-2013-5,gomekarmd1,CM,7/30/2013,30,7,2013,7/30/2013,211,7:35:00,735,5,AMRO,amro,.,.,1,.,.,1,A,a,61,0,0,,,,,,,
gomekarmd1-211-2013-5,gomekarmd1,CM,7/30/2013,30,7,2013,7/30/2013,211,7:35:00,735,5,HOWR,howr,.,1,.,.,.,1,V,v,61,0,0,,,,,,,
gomekarmd1-211-2013-5,gomekarmd1,CM,7/30/2013,30,7,2013,7/30/2013,211,7:35:00,735,5,BLJA,blja,.,.,.,1,.,1,A,a,61,0,0,,,,,,,
gorocardc1-135-2013-3,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,3,EUST,eust,2,.,.,.,.,2,V,v,56,3,1,,,,,,,
gorocardc1-135-2013-3,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,3,HOFI,hofi,1,.,.,.,.,1,V,v,56,3,1,,,,,,,
gorocardc1-135-2013-3,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,3,SOSP,sosp,1,.,1,.,.,2,V,v,56,3,1,,,,,,,
gorocardc1-135-2013-3,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,3,NOCA,noca,1,.,.,.,.,1,A,a,56,3,1,,,,,,,
gorocardc1-135-2013-3,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,3,CHSW,chsw,2,.,.,.,.,2,A,a,56,3,1,,,,,,,
gorocardc1-135-2013-3,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,3,MODO,modo,.,1,.,.,.,1,A,a,56,3,1,,,,,,,
gorocardc1-135-2013-3,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,3,AMRO,amro,.,1,.,.,.,1,A,a,56,3,1,,,,,,,
gorocardc1-135-2013-3,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,3,GRCA,grca,1,2,.,.,.,3,V,v,56,3,1,,,,,,,
gorocardc1-135-2013-2,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,2,NOCA,noca,.,.,2,.,.,2,A,a,56,3,1,,,,,,,
gorocardc1-135-2013-5,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,5,BLJA,blja,.,.,.,1,.,1,A,a,56,3,1,,,,,,,
gorocardc1-135-2013-5,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,5,AMRO,amro,2,.,.,.,.,2,V,v,56,3,1,,,,,,,
gorocardc1-135-2013-5,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,5,EUST,eust,.,2,.,.,.,2,V,v,56,3,1,,,,,,,
gorocardc1-135-2013-5,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,5,HOSP,hosp,.,1,.,.,.,1,V,v,56,3,1,,,,,,,
gorocardc1-135-2013-5,gorocardc1,"JR, MF, AM",5/15/2013,15,5,2013,5/15/2013,135,6:57:00,657,5,RBWO,rbwo,.,.,1,.,.,1,A,a,56,3,1,,,,,,,
hawnjanva1-169-2013-3,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,3,BLJA,blja,.,.,1,.,.,1,A,a,68,2,1,,,,,,,
hawnjanva1-169-2013-3,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,3,WHNU,wbnu,1,.,.,.,.,1,V,v,68,2,1,,,,,,,
hawnjanva1-169-2013-3,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,3,NOCA,noca,2,.,1,.,.,3,B,b,68,2,1,,,,,,,
hawnjanva1-169-2013-3,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,3,CACH,cach,3,.,.,.,.,3,B,b,68,2,1,,,,,,,
hawnjanva1-169-2013-3,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,3,HOWR,howr,1,.,.,.,.,1,V,v,68,2,1,,,,,,,
hawnjanva1-169-2013-3,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,3,SOSP,sosp,.,.,.,1,.,1,A,a,68,2,1,,,,,,,
hawnjanva1-169-2013-3,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,3,MODO,modo,2,.,.,.,.,2,V,v,68,2,1,,,,,,,
hawnjanva1-169-2013-2,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,2,TUTI,tuti,1,.,.,.,.,1,V,v,68,2,1,,,,,,,
hawnjanva1-169-2013-5,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,5,SOSP,sosp,1,.,.,.,.,1,V,v,68,2,1,,,,,,,
hawnjanva1-169-2013-5,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,5,HOSP,hosp,1,.,.,.,.,1,V,v,68,2,1,,,,,,,
hawnjanva1-169-2013-5,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,5,MODO,modo,.,.,.,.,1,1,A,a,68,2,1,,,,,,,
hawnjanva1-169-2013-5,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,5,NOCA,noca,.,.,.,.,1,1,A,a,68,2,1,,,,,,,
hawnjanva1-169-2013-5,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,5,DOWO,dowo,1,.,.,.,.,1,V,v,68,2,1,,,,,,,
hawnjanva1-169-2013-5,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,5,TUTI,tuti,1,.,.,.,.,1,V,v,68,2,1,,,,,,,
hawnjanva1-169-2013-5,hawnjanva1,LF,6/18/2013,18,6,2013,6/18/2013,169,8:00:00,80,5,NUHA,wbnu,1,.,.,.,.,1,V,v,68,2,1,,,,,,,
horobonva2-194-2013-3,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,3,AMCR,amcr,.,.,.,2,.,2,.,.,70,1,0,,,,airplanes flying overhead during point count,,,
horobonva2-194-2013-3,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,3,AMRO,amro,.,.,1,.,.,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-3,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,3,HOWR,howr,.,.,1,1,.,2,.,.,70,1,0,,,,,,,
horobonva2-194-2013-2,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,2,COBI,unknown,.,.,1,.,.,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-2,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,2,HOWR,howr,.,.,.,.,1,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-5,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,5,NOCA,noca,.,.,.,1,.,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-5,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,5,GRCA,grca,.,.,1,.,.,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-5,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,5,TUTI,tuti,.,1,.,.,.,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-5,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,5,RBWO,rbwo,.,.,.,1,.,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-5,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,5,AMRO,amro,.,.,1,.,.,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-5,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,5,SOSP,sosp,.,.,.,1,.,1,.,.,70,1,0,,,,,,,
horobonva2-194-2013-5,horobonva2,LF,7/13/2013,13,7,2013,7/13/2013,194,7:47:00,747,5,CARW,carw,.,.,2,1,.,3,.,.,70,1,0,,,,,,,
hulljefva1-172-2013-3,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,3,WBNH,wbnu,.,.,1,.,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-3,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,3,HOSP,hosp,.,1,.,.,.,1,V,v,70,1,0,,,,,,,
hulljefva1-172-2013-3,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,3,HOWR,howr,.,.,1,.,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-3,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,3,NOCA,noca,.,.,.,1,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-3,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,3,NOCA,noca,.,.,1,.,.,1,V,v,70,1,0,,,,,,,
hulljefva1-172-2013-3,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,3,GRCA,grca,1,.,.,.,.,1,V,v,70,1,0,,,,,,,
hulljefva1-172-2013-3,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,3,AMRO,amro,.,1,.,.,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-3,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,3,NOCA,noca,.,.,1,.,.,1,V,v,70,1,0,,,,,,,
hulljefva1-172-2013-2,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,2,RBWO,rbwo,.,.,.,1,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-2,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,2,SOSP,sosp,.,.,.,1,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-2,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,2,GRCA,grca,.,1,.,.,.,1,V,v,70,1,0,,,,,,,
hulljefva1-172-2013-2,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,2,MODO,modo,.,.,.,1,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,AMGO,amgo,.,.,1,.,.,1,V,v,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,AMGO,amgo,.,.,1,.,.,1,V,v,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,CARW,carw,.,1,.,.,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,SOSP,sosp,.,.,1,.,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,HOWR,howr,.,1,.,.,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,AMRO,amro,.,1,.,.,.,1,A,a,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,BLJA,blja,.,1,.,.,.,1,B,b,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,COGR,cogr,.,1,.,.,.,1,V,v,70,1,0,,,,,,,
hulljefva1-172-2013-5,hulljefva1,"JAH, KW",6/21/2013,21,6,2013,6/21/2013,172,7:05:00,75,5,WBNH,wbnu,.,1,.,.,.,1,B,b,70,1,0,,,,,,,
huntdavmd2-215-2013-3,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,3,CARW,carw,1,.,.,1,.,2,A,a,71,3,1,,,,,,,
huntdavmd2-215-2013-3,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,3,BLJA,blja,.,1,.,.,.,1,A,a,71,3,1,,,,,,,
huntdavmd2-215-2013-3,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,3,DOWO,dowo,.,.,1,.,.,1,A,a,71,3,1,,,,,,,
huntdavmd2-215-2013-3,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,3,GCFL,gcfl,.,.,1,.,.,1,A,a,71,3,1,,,,,,,
huntdavmd2-215-2013-3,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,3,WBNU,wbnu,.,1,.,.,.,1,A,a,71,3,1,,,,,,,
huntdavmd2-215-2013-3,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,3,CACH,cach,.,.,1,.,.,1,B,b,71,3,1,,,,,,,
huntdavmd2-215-2013-3,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,3,NOCA,noca,1,.,.,.,.,1,V,v,71,3,1,,,,,,,
huntdavmd2-215-2013-3,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,3,AMRO,amro,.,.,1,.,.,1,V,v,71,3,1,,,,,,,
huntdavmd2-215-2013-2,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,2,AMRO,amro,.,.,1,.,.,1,V,v,71,3,1,,,,,,,
huntdavmd2-215-2013-2,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,2,CARW,carw,1,.,.,.,.,1,V,v,71,3,1,,,,,,,
huntdavmd2-215-2013-2,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,2,GRCA,grca,.,.,.,.,1,1,A,a,71,3,1,,,,,,,
huntdavmd2-215-2013-5,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,5,CACH,cach,.,.,1,.,.,1,A,a,71,3,1,,,,,,,
huntdavmd2-215-2013-5,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,5,AMRO,amro,.,1,.,.,.,1,A,a,71,3,1,,,,,,,
huntdavmd2-215-2013-5,huntdavmd2,SCK,8/3/2013,3,8,2013,8/3/2013,215,7:20:00,720,5,RBWO,rbwo,.,.,.,1,.,1,V,v,71,3,1,,,,,,,
hutcbarva1-189-2013-3,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,3,NOCA,noca,.,.,1,.,.,1,A,a,78,1,0,,,,,,,
hutcbarva1-189-2013-3,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,3,CARW,carw,.,.,.,1,.,1,A,a,78,1,0,,,,,,,
hutcbarva1-189-2013-3,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,3,AMCR,amcr,.,.,1,.,.,1,A,a,78,1,0,,,,,,,
hutcbarva1-189-2013-3,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,3,NOCA,noca,2,.,.,.,.,2,V,v,78,1,0,,,,,,,
hutcbarva1-189-2013-3,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,3,NOCA,noca,.,.,.,.,1,1,B,b,78,1,0,,,,,,,
hutcbarva1-189-2013-3,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,3,AMRO,amro,.,.,1,.,.,1,A,a,78,1,0,,,,,,,
hutcbarva1-189-2013-2,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,2,HOWR,howr,.,.,.,.,1,1,A,a,78,1,0,,,,,,,
hutcbarva1-189-2013-2,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,2,NOCA,noca,.,.,1,.,.,1,A,a,78,1,0,,,,,,,
hutcbarva1-189-2013-2,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,2,AMRO,amro,1,.,.,.,.,1,V,v,78,1,0,,,,,,,
hutcbarva1-189-2013-2,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,2,HOWR,howr,.,.,2,.,.,2,A,a,78,1,0,,,,,,,
hutcbarva1-189-2013-5,hutcbarva1,LF,7/8/2013,8,7,2013,7/8/2013,189,8:50:00,850,5,HOWR,howr,.,.,1,.,.,1,A,a,78,1,0,,,,,,,
jackaladc1-190-2013-3,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,3,SOSP,sosp,.,1,.,.,.,1,A,a,75,3,0,,,,yard work (lawn mower) within 20-30M of point,,,
jackaladc1-190-2013-3,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,3,HOSP,hosp,1,1,.,.,.,2,B,b,75,3,0,,,,,,,
jackaladc1-190-2013-3,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,3,COBI,unknown,1,.,.,.,.,1,B,b,75,3,0,,,,,,,
jackaladc1-190-2013-2,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,2,HOWR,howr,2,.,.,.,.,2,B,b,75,3,0,,,,,,,
jackaladc1-190-2013-5,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,5,COBI,unknown,1,.,.,.,.,1,V,v,75,3,0,,,,,,,
jackaladc1-190-2013-5,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,5,SOSP,sosp,.,.,1,.,.,1,A,a,75,3,0,,,,,,,
jackaladc1-190-2013-5,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,5,WBNU,wbnu,2,.,.,.,.,2,V,v,75,3,0,,,,,,,
jackaladc1-190-2013-5,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,5,AMRO,amro,.,.,1,.,.,1,A,a,75,3,0,,,,,,,
jackaladc1-190-2013-5,jackaladc1,LF,7/9/2013,9,7,2013,7/9/2013,190,8:35:00,835,5,NOCA,noca,.,.,.,1,.,1,A,a,75,3,0,,,,,,,
jackoelva1-185-2013-3,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,3,CACH,cach,.,.,1,.,.,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-3,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,3,CARW,carw,.,.,.,1,.,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-3,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,3,AMRO,amro,.,.,.,.,1,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-3,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,3,COBI,unknown,.,.,.,1,.,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-3,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,3,CARW,carw,.,.,1,.,1,2,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-3,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,3,HOWR,howr,.,.,.,.,1,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-2,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,2,NOCA,noca,.,.,1,.,.,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-2,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,2,NOCA,noca,.,1,.,.,.,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-5,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,5,HOWR,howr,.,.,1,.,.,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-5,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,5,NOCA,noca,.,.,.,.,1,1,A,a,80,2,2,,,,,,,
jackoelva1-185-2013-5,jackoelva1,LF,7/4/2013,4,7,2013,7/4/2013,185,8:07:00,87,5,MODO,modo,.,.,1,.,.,1,A,a,80,2,2,,,,,,,
jacomermd1-208-2013-3,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,3,EUST,eust,3,.,.,.,.,3,V,v,70,3,1,,,,,,,
jacomermd1-208-2013-3,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,3,AMCR,amcr,.,.,.,1,.,1,A,a,70,3,1,,,,,,,
jacomermd1-208-2013-3,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,3,NOCA,noca,2,.,.,.,.,2,B,b,70,3,1,,,,,,,
jacomermd1-208-2013-3,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,3,COGR,cogr,1,.,1,.,.,2,B,b,70,3,1,,,,,,,
jacomermd1-208-2013-3,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,3,MODO,modo,1,.,.,.,.,1,A,a,70,3,1,,,,,,,
jacomermd1-208-2013-2,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,2,HOFI,hofi,4,.,.,.,.,4,B,b,70,3,1,,,,,,,
jacomermd1-208-2013-5,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,5,COGR,cogr,3,.,.,.,.,3,V,v,70,3,1,,,,,,,
jacomermd1-208-2013-5,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,5,CHSW,chsw,1,.,.,.,.,1,B,b,70,3,1,,,,,,,
jacomermd1-208-2013-5,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,5,MODO,modo,2,.,.,.,.,2,B,b,70,3,1,,,,,,,
jacomermd1-208-2013-5,jacomermd1,JR,7/27/2013,27,7,2013,7/27/2013,208,6:50:00,650,5,SOSP,sosp,.,.,2,.,.,2,A,a,70,3,1,,,,,,,
jacosydmd1-176-2013-3,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,3,HOWR,howr,.,1,1,.,.,2,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-3,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,3,AMRO,amro,.,.,1,.,.,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-3,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,3,GRCA,grca,.,1,.,.,.,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-3,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,3,SOSP,sosp,.,.,.,1,.,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-3,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,3,NOCA,noca,.,.,.,1,.,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-3,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,3,RWBL,rwbl,1,.,.,.,.,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-3,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,3,BLJA,blja,.,.,.,.,1,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-2,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,2,HOWR,howr,.,.,.,.,1,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-2,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,2,NOCA,noca,.,.,1,.,.,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-2,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,2,WBNU,wbnu,2,.,.,.,.,2,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-2,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,2,CACH,cach,.,.,.,.,1,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-5,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,5,SOSP,sosp,.,.,.,.,1,1,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-5,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,5,BLJA,blja,.,1,1,.,.,2,V,v,75,0,0,,,,,,,
jacosydmd1-176-2013-5,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,5,HOSP,hosp,.,.,.,.,2,2,A,a,75,0,0,,,,,,,
jacosydmd1-176-2013-5,jacosydmd1,TAG,6/25/2013,25,6,2013,6/25/2013,176,6:55:00,655,5,MODO,modo,2,.,.,.,.,2,V,v,75,0,0,,,,,,,
jewelibmd1-192-2013-3,jewelibmd1,JAH,7/11/2013,11,7,2013,7/11/2013,192,7:35:00,735,3,NOCA,noca,.,1,.,.,.,1,A,a,80,3,0,,,,,,,
jewelibmd1-192-2013-3,jewelibmd1,JAH,7/11/2013,11,7,2013,7/11/2013,192,7:35:00,735,3,HOWR,howr,.,1,.,.,.,1,A,a,80,3,0,,,,,,,
jewelibmd1-192-2013-2,jewelibmd1,JAH,7/11/2013,11,7,2013,7/11/2013,192,7:35:00,735,2,CHSW,chsw,.,.,4,.,.,4,B,b,80,3,0,,,,,,,
jewelibmd1-192-2013-2,jewelibmd1,JAH,7/11/2013,11,7,2013,7/11/2013,192,7:35:00,735,2,NOCA,noca,.,1,.,.,.,1,V,v,80,3,0,,,,,,,
jewelibmd1-192-2013-5,jewelibmd1,JAH,7/11/2013,11,7,2013,7/11/2013,192,7:35:00,735,5,SOSP,sosp,.,.,.,1,.,1,A,a,80,3,0,,,,,,,
jewelibmd1-192-2013-5,jewelibmd1,JAH,7/11/2013,11,7,2013,7/11/2013,192,7:35:00,735,5,CARW,carw,.,.,.,1,.,1,A,a,80,3,0,,,,,,,
